Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	socF_1	socF_2	socF_3	socF_4
327	1.109	0.0954	0	0.4	0.6	0.8	0.8	0.7945	0.7891	0.7836
328	1.109	0.0954	0	0.4	0.6	1	0.8	0.7945	0.7891	0.7836
329	1.109	0.0954	0	0.4	0.8	0.4	0.8	0.7945	0.7891	0.7836
330	1.109	0.0954	0	0.4	0.8	0.6	0.8	0.7945	0.7891	0.7836
331	1.109	0.0954	0	0.4	0.8	0.8	0.8	0.7945	0.7891	0.7836
332	1.109	0.0954	0	0.4	0.8	1	0.8	0.7945	0.7891	0.7836
333	1.109	0.0954	0	0.4	1	0.4	0.8	0.7945	0.7891	0.7836
334	1.109	0.0954	0	0.4	1	0.6	0.8	0.7945	0.7891	0.7836
335	1.109	0.0954	0	0.4	1	0.8	0.8	0.7945	0.7891	0.7836
336	1.109	0.0954	0	0.4	1	1	0.8	0.7945	0.7891	0.7836
337	1.109	0.0954	0	0.6	0.4	0.4	0.8	0.7945	0.7891	0.7836
338	1.109	0.0954	0	0.6	0.4	0.6	0.8	0.7945	0.7891	0.7836
339	1.109	0.0954	0	0.6	0.4	0.8	0.8	0.7945	0.7891	0.7836
340	1.109	0.0954	0	0.6	0.4	1	0.8	0.7945	0.7891	0.7836
341	1.109	0.0954	0	0.6	0.6	0.4	0.8	0.7945	0.7891	0.7836
342	1.109	0.0954	0	0.6	0.6	0.6	0.8	0.7945	0.7891	0.7836
343	1.109	0.0954	0	0.6	0.6	0.8	0.8	0.7945	0.7891	0.7836
344	1.109	0.0954	0	0.6	0.6	1	0.8	0.7945	0.7891	0.7836
345	1.109	0.0954	0	0.6	0.8	0.4	0.8	0.7945	0.7891	0.7836
346	1.109	0.0954	0	0.6	0.8	0.6	0.8	0.7945	0.7891	0.7836
347	1.109	0.0954	0	0.6	0.8	0.8	0.8	0.7945	0.7891	0.7836
348	1.109	0.0954	0	0.6	0.8	1	0.8	0.7945	0.7891	0.7836
349	1.109	0.0954	0	0.6	1	0.4	0.8	0.7945	0.7891	0.7836
350	1.109	0.0954	0	0.6	1	0.6	0.8	0.7945	0.7891	0.7836
351	1.109	0.0954	0	0.6	1	0.8	0.8	0.7945	0.7891	0.7836
352	1.109	0.0954	0	0.6	1	1	0.8	0.7945	0.7891	0.7836
353	1.109	0.0954	0	0.8	0.4	0.4	0.8	0.7945	0.7891	0.7836
354	1.109	0.0954	0	0.8	0.4	0.6	0.8	0.7945	0.7891	0.7836
355	1.109	0.0954	0	0.8	0.4	0.8	0.8	0.7945	0.7891	0.7836
356	1.109	0.0954	0	0.8	0.4	1	0.8	0.7945	0.7891	0.7836
357	1.109	0.0954	0	0.8	0.6	0.4	0.8	0.7945	0.7891	0.7836
358	1.109	0.0954	0	0.8	0.6	0.6	0.8	0.7945	0.7891	0.7836
359	1.109	0.0954	0	0.8	0.6	0.8	0.8	0.7945	0.7891	0.7836
360	1.109	0.0954	0	0.8	0.6	1	0.8	0.7945	0.7891	0.7836
361	1.109	0.0954	0	0.8	0.8	0.4	0.8	0.7945	0.7891	0.7836
362	1.109	0.0954	0	0.8	0.8	0.6	0.8	0.7945	0.7891	0.7836
363	1.109	0.0954	0	0.8	0.8	0.8	0.8	0.7945	0.7891	0.7836
364	1.109	0.0954	0	0.8	0.8	1	0.8	0.7945	0.7891	0.7836
365	1.109	0.0954	0	0.8	1	0.4	0.8	0.7945	0.7891	0.7836
366	1.109	0.0954	0	0.8	1	0.6	0.8	0.7945	0.7891	0.7836
367	1.109	0.0954	0	0.8	1	0.8	0.8	0.7945	0.7891	0.7836
368	1.109	0.0954	0	0.8	1	1	0.8	0.7945	0.7891	0.7836
369	1.109	0.0954	0	1	0.4	0.4	0.8	0.7945	0.7891	0.7836
370	1.109	0.0954	0	1	0.4	0.6	0.8	0.7945	0.7891	0.7836
371	1.109	0.0954	0	1	0.4	0.8	0.8	0.7945	0.7891	0.7836
372	1.109	0.0954	0	1	0.4	1	0.8	0.7945	0.7891	0.7836
373	1.109	0.0954	0	1	0.6	0.4	0.8	0.7945	0.7891	0.7836
374	1.109	0.0954	0	1	0.6	0.6	0.8	0.7945	0.7891	0.7836
375	1.109	0.0954	0	1	0.6	0.8	0.8	0.7945	0.7891	0.7836
376	1.109	0.0954	0	1	0.6	1	0.8	0.7945	0.7891	0.7836
377	1.109	0.0954	0	1	0.8	0.4	0.8	0.7945	0.7891	0.7836
378	1.109	0.0954	0	1	0.8	0.6	0.8	0.7945	0.7891	0.7836
379	1.109	0.0954	0	1	0.8	0.8	0.8	0.7945	0.7891	0.7836
380	1.109	0.0954	0	1	0.8	1	0.8	0.7945	0.7891	0.7836
381	1.109	0.0954	0	1	1	0.4	0.8	0.7945	0.7891	0.7836
382	1.109	0.0954	0	1	1	0.6	0.8	0.7945	0.7891	0.7836
383	1.109	0.0954	0	1	1	0.8	0.8	0.7945	0.7891	0.7836
384	1.109	0.0954	0	1	1	1	0.8	0.7945	0.7891	0.7836
385	1.5177	0.2025	0.2	0.4	0.4	0.2	0.7984	0.7929	0.7875	0.7858
386	1.5177	0.2025	0.2	0.4	0.6	0.2	0.7984	0.7929	0.7875	0.7858
387	1.5177	0.2025	0.2	0.4	0.8	0.2	0.7984	0.7929	0.7875	0.7858
388	1.5177	0.2025	0.2	0.4	1	0.2	0.7984	0.7929	0.7875	0.7858
389	1.5177	0.2025	0.2	0.6	0.4	0.2	0.7984	0.7929	0.7875	0.7858
390	1.5177	0.2025	0.2	0.6	0.6	0.2	0.7984	0.7929	0.7875	0.7858
391	1.5177	0.2025	0.2	0.6	0.8	0.2	0.7984	0.7929	0.7875	0.7858
392	1.5177	0.2025	0.2	0.6	1	0.2	0.7984	0.7929	0.7875	0.7858
393	1.5177	0.2025	0.2	0.8	0.4	0.2	0.7984	0.7929	0.7875	0.7858
394	1.5177	0.2025	0.2	0.8	0.6	0.2	0.7984	0.7929	0.7875	0.7858
395	1.5177	0.2025	0.2	0.8	0.8	0.2	0.7984	0.7929	0.7875	0.7858
396	1.5177	0.2025	0.2	0.8	1	0.2	0.7984	0.7929	0.7875	0.7858
397	1.5177	0.2025	0.2	1	0.4	0.2	0.7984	0.7929	0.7875	0.7858
398	1.5177	0.2025	0.2	1	0.6	0.2	0.7984	0.7929	0.7875	0.7858
399	1.5177	0.2025	0.2	1	0.8	0.2	0.7984	0.7929	0.7875	0.7858
400	1.5177	0.2025	0.2	1	1	0.2	0.7984	0.7929	0.7875	0.7858
401	1.5177	0.2025	0.4	0.4	0.4	0.2	0.7984	0.7929	0.7875	0.7858
402	1.5177	0.2025	0.4	0.4	0.6	0.2	0.7984	0.7929	0.7875	0.7858
403	1.5177	0.2025	0.4	0.4	0.8	0.2	0.7984	0.7929	0.7875	0.7858
404	1.5177	0.2025	0.4	0.4	1	0.2	0.7984	0.7929	0.7875	0.7858
405	1.5177	0.2025	0.4	0.6	0.4	0.2	0.7984	0.7929	0.7875	0.7858
406	1.5177	0.2025	0.4	0.6	0.6	0.2	0.7984	0.7929	0.7875	0.7858
407	1.5177	0.2025	0.4	0.6	0.8	0.2	0.7984	0.7929	0.7875	0.7858
408	1.5177	0.2025	0.4	0.6	1	0.2	0.7984	0.7929	0.7875	0.7858
409	1.5177	0.2025	0.4	0.8	0.4	0.2	0.7984	0.7929	0.7875	0.7858
410	1.5177	0.2025	0.4	0.8	0.6	0.2	0.7984	0.7929	0.7875	0.7858
411	1.5177	0.2025	0.4	0.8	0.8	0.2	0.7984	0.7929	0.7875	0.7858
412	1.5177	0.2025	0.4	0.8	1	0.2	0.7984	0.7929	0.7875	0.7858
413	1.5177	0.2025	0.4	1	0.4	0.2	0.7984	0.7929	0.7875	0.7858
414	1.5177	0.2025	0.4	1	0.6	0.2	0.7984	0.7929	0.7875	0.7858
415	1.5177	0.2025	0.4	1	0.8	0.2	0.7984	0.7929	0.7875	0.7858
416	1.5177	0.2025	0.4	1	1	0.2	0.7984	0.7929	0.7875	0.7858
417	1.5177	0.2025	0.6	0.4	0.4	0.2	0.7984	0.7929	0.7875	0.7858
418	1.5177	0.2025	0.6	0.4	0.6	0.2	0.7984	0.7929	0.7875	0.7858
419	1.5177	0.2025	0.6	0.4	0.8	0.2	0.7984	0.7929	0.7875	0.7858
420	1.5177	0.2025	0.6	0.4	1	0.2	0.7984	0.7929	0.7875	0.7858
421	1.5177	0.2025	0.6	0.6	0.4	0.2	0.7984	0.7929	0.7875	0.7858
422	1.5177	0.2025	0.6	0.6	0.6	0.2	0.7984	0.7929	0.7875	0.7858
423	1.5177	0.2025	0.6	0.6	0.8	0.2	0.7984	0.7929	0.7875	0.7858
424	1.5177	0.2025	0.6	0.6	1	0.2	0.7984	0.7929	0.7875	0.7858
425	1.5177	0.2025	0.6	0.8	0.4	0.2	0.7984	0.7929	0.7875	0.7858
426	1.5177	0.2025	0.6	0.8	0.6	0.2	0.7984	0.7929	0.7875	0.7858
427	1.5177	0.2025	0.6	0.8	0.8	0.2	0.7984	0.7929	0.7875	0.7858
428	1.5177	0.2025	0.6	0.8	1	0.2	0.7984	0.7929	0.7875	0.7858
429	1.5177	0.2025	0.6	1	0.4	0.2	0.7984	0.7929	0.7875	0.7858
430	1.5177	0.2025	0.6	1	0.6	0.2	0.7984	0.7929	0.7875	0.7858
431	1.5177	0.2025	0.6	1	0.8	0.2	0.7984	0.7929	0.7875	0.7858
432	1.5177	0.2025	0.6	1	1	0.2	0.7984	0.7929	0.7875	0.7858
433	1.5177	0.2025	0.8	0.4	0.4	0.2	0.7984	0.7929	0.7875	0.7858
434	1.5177	0.2025	0.8	0.4	0.6	0.2	0.7984	0.7929	0.7875	0.7858
435	1.5177	0.2025	0.8	0.4	0.8	0.2	0.7984	0.7929	0.7875	0.7858
436	1.5177	0.2025	0.8	0.4	1	0.2	0.7984	0.7929	0.7875	0.7858
437	1.5177	0.2025	0.8	0.6	0.4	0.2	0.7984	0.7929	0.7875	0.7858
438	1.5177	0.2025	0.8	0.6	0.6	0.2	0.7984	0.7929	0.7875	0.7858
439	1.5177	0.2025	0.8	0.6	0.8	0.2	0.7984	0.7929	0.7875	0.7858
440	1.5177	0.2025	0.8	0.6	1	0.2	0.7984	0.7929	0.7875	0.7858
441	1.5177	0.2025	0.8	0.8	0.4	0.2	0.7984	0.7929	0.7875	0.7858
442	1.5177	0.2025	0.8	0.8	0.6	0.2	0.7984	0.7929	0.7875	0.7858
443	1.5177	0.2025	0.8	0.8	0.8	0.2	0.7984	0.7929	0.7875	0.7858
444	1.5177	0.2025	0.8	0.8	1	0.2	0.7984	0.7929	0.7875	0.7858
445	1.5177	0.2025	0.8	1	0.4	0.2	0.7984	0.7929	0.7875	0.7858
446	1.5177	0.2025	0.8	1	0.6	0.2	0.7984	0.7929	0.7875	0.7858
447	1.5177	0.2025	0.8	1	0.8	0.2	0.7984	0.7929	0.7875	0.7858
448	1.5177	0.2025	0.8	1	1	0.2	0.7984	0.7929	0.7875	0.7858
449	1.5177	0.2025	1	0.4	0.4	0.2	0.7984	0.7929	0.7875	0.7858
450	1.5177	0.2025	1	0.4	0.6	0.2	0.7984	0.7929	0.7875	0.7858
451	1.5177	0.2025	1	0.4	0.8	0.2	0.7984	0.7929	0.7875	0.7858
452	1.5177	0.2025	1	0.4	1	0.2	0.7984	0.7929	0.7875	0.7858
453	1.5177	0.2025	1	0.6	0.4	0.2	0.7984	0.7929	0.7875	0.7858
454	1.5177	0.2025	1	0.6	0.6	0.2	0.7984	0.7929	0.7875	0.7858
455	1.5177	0.2025	1	0.6	0.8	0.2	0.7984	0.7929	0.7875	0.7858
456	1.5177	0.2025	1	0.6	1	0.2	0.7984	0.7929	0.7875	0.7858
457	1.5177	0.2025	1	0.8	0.4	0.2	0.7984	0.7929	0.7875	0.7858
458	1.5177	0.2025	1	0.8	0.6	0.2	0.7984	0.7929	0.7875	0.7858
459	1.5177	0.2025	1	0.8	0.8	0.2	0.7984	0.7929	0.7875	0.7858
460	1.5177	0.2025	1	0.8	1	0.2	0.7984	0.7929	0.7875	0.7858
461	1.5177	0.2025	1	1	0.4	0.2	0.7984	0.7929	0.7875	0.7858
462	1.5177	0.2025	1	1	0.6	0.2	0.7984	0.7929	0.7875	0.7858
463	1.5177	0.2025	1	1	0.8	0.2	0.7984	0.7929	0.7875	0.7858
464	1.5177	0.2025	1	1	1	0.2	0.7984	0.7929	0.7875	0.7858
465	1.5205	0.2032	0.2	0.4	0.2	0.4	0.7984	0.7929	0.7912	0.7858
466	1.5205	0.2032	0.2	0.4	0.2	0.6	0.7984	0.7929	0.7912	0.7858
467	1.5205	0.2032	0.2	0.4	0.2	0.8	0.7984	0.7929	0.7912	0.7858
468	1.5205	0.2032	0.2	0.4	0.2	1	0.7984	0.7929	0.7912	0.7858
469	1.5205	0.2032	0.2	0.6	0.2	0.4	0.7984	0.7929	0.7912	0.7858
470	1.5205	0.2032	0.2	0.6	0.2	0.6	0.7984	0.7929	0.7912	0.7858
471	1.5205	0.2032	0.2	0.6	0.2	0.8	0.7984	0.7929	0.7912	0.7858
472	1.5205	0.2032	0.2	0.6	0.2	1	0.7984	0.7929	0.7912	0.7858
473	1.5205	0.2032	0.2	0.8	0.2	0.4	0.7984	0.7929	0.7912	0.7858
474	1.5205	0.2032	0.2	0.8	0.2	0.6	0.7984	0.7929	0.7912	0.7858
475	1.5205	0.2032	0.2	0.8	0.2	0.8	0.7984	0.7929	0.7912	0.7858
476	1.5205	0.2032	0.2	0.8	0.2	1	0.7984	0.7929	0.7912	0.7858
477	1.5205	0.2032	0.2	1	0.2	0.4	0.7984	0.7929	0.7912	0.7858
478	1.5205	0.2032	0.2	1	0.2	0.6	0.7984	0.7929	0.7912	0.7858
479	1.5205	0.2032	0.2	1	0.2	0.8	0.7984	0.7929	0.7912	0.7858
480	1.5205	0.2032	0.2	1	0.2	1	0.7984	0.7929	0.7912	0.7858
481	1.5205	0.2032	0.4	0.4	0.2	0.4	0.7984	0.7929	0.7912	0.7858
482	1.5205	0.2032	0.4	0.4	0.2	0.6	0.7984	0.7929	0.7912	0.7858
483	1.5205	0.2032	0.4	0.4	0.2	0.8	0.7984	0.7929	0.7912	0.7858
484	1.5205	0.2032	0.4	0.4	0.2	1	0.7984	0.7929	0.7912	0.7858
485	1.5205	0.2032	0.4	0.6	0.2	0.4	0.7984	0.7929	0.7912	0.7858
486	1.5205	0.2032	0.4	0.6	0.2	0.6	0.7984	0.7929	0.7912	0.7858
487	1.5205	0.2032	0.4	0.6	0.2	0.8	0.7984	0.7929	0.7912	0.7858
488	1.5205	0.2032	0.4	0.6	0.2	1	0.7984	0.7929	0.7912	0.7858
489	1.5205	0.2032	0.4	0.8	0.2	0.4	0.7984	0.7929	0.7912	0.7858
490	1.5205	0.2032	0.4	0.8	0.2	0.6	0.7984	0.7929	0.7912	0.7858
491	1.5205	0.2032	0.4	0.8	0.2	0.8	0.7984	0.7929	0.7912	0.7858
492	1.5205	0.2032	0.4	0.8	0.2	1	0.7984	0.7929	0.7912	0.7858
493	1.5205	0.2032	0.4	1	0.2	0.4	0.7984	0.7929	0.7912	0.7858
494	1.5205	0.2032	0.4	1	0.2	0.6	0.7984	0.7929	0.7912	0.7858
495	1.5205	0.2032	0.4	1	0.2	0.8	0.7984	0.7929	0.7912	0.7858
496	1.5205	0.2032	0.4	1	0.2	1	0.7984	0.7929	0.7912	0.7858
497	1.5205	0.2032	0.6	0.4	0.2	0.4	0.7984	0.7929	0.7912	0.7858
498	1.5205	0.2032	0.6	0.4	0.2	0.6	0.7984	0.7929	0.7912	0.7858
499	1.5205	0.2032	0.6	0.4	0.2	0.8	0.7984	0.7929	0.7912	0.7858
500	1.5205	0.2032	0.6	0.4	0.2	1	0.7984	0.7929	0.7912	0.7858
501	1.5205	0.2032	0.6	0.6	0.2	0.4	0.7984	0.7929	0.7912	0.7858
502	1.5205	0.2032	0.6	0.6	0.2	0.6	0.7984	0.7929	0.7912	0.7858
503	1.5205	0.2032	0.6	0.6	0.2	0.8	0.7984	0.7929	0.7912	0.7858
504	1.5205	0.2032	0.6	0.6	0.2	1	0.7984	0.7929	0.7912	0.7858
505	1.5205	0.2032	0.6	0.8	0.2	0.4	0.7984	0.7929	0.7912	0.7858
506	1.5205	0.2032	0.6	0.8	0.2	0.6	0.7984	0.7929	0.7912	0.7858
507	1.5205	0.2032	0.6	0.8	0.2	0.8	0.7984	0.7929	0.7912	0.7858
508	1.5205	0.2032	0.6	0.8	0.2	1	0.7984	0.7929	0.7912	0.7858
509	1.5205	0.2032	0.6	1	0.2	0.4	0.7984	0.7929	0.7912	0.7858
510	1.5205	0.2032	0.6	1	0.2	0.6	0.7984	0.7929	0.7912	0.7858
511	1.5205	0.2032	0.6	1	0.2	0.8	0.7984	0.7929	0.7912	0.7858
512	1.5205	0.2032	0.6	1	0.2	1	0.7984	0.7929	0.7912	0.7858
513	1.5205	0.2032	0.8	0.4	0.2	0.4	0.7984	0.7929	0.7912	0.7858
514	1.5205	0.2032	0.8	0.4	0.2	0.6	0.7984	0.7929	0.7912	0.7858
515	1.5205	0.2032	0.8	0.4	0.2	0.8	0.7984	0.7929	0.7912	0.7858
516	1.5205	0.2032	0.8	0.4	0.2	1	0.7984	0.7929	0.7912	0.7858
517	1.5205	0.2032	0.8	0.6	0.2	0.4	0.7984	0.7929	0.7912	0.7858
518	1.5205	0.2032	0.8	0.6	0.2	0.6	0.7984	0.7929	0.7912	0.7858
519	1.5205	0.2032	0.8	0.6	0.2	0.8	0.7984	0.7929	0.7912	0.7858
520	1.5205	0.2032	0.8	0.6	0.2	1	0.7984	0.7929	0.7912	0.7858
521	1.5205	0.2032	0.8	0.8	0.2	0.4	0.7984	0.7929	0.7912	0.7858
522	1.5205	0.2032	0.8	0.8	0.2	0.6	0.7984	0.7929	0.7912	0.7858
523	1.5205	0.2032	0.8	0.8	0.2	0.8	0.7984	0.7929	0.7912	0.7858
524	1.5205	0.2032	0.8	0.8	0.2	1	0.7984	0.7929	0.7912	0.7858
525	1.5205	0.2032	0.8	1	0.2	0.4	0.7984	0.7929	0.7912	0.7858
526	1.5205	0.2032	0.8	1	0.2	0.6	0.7984	0.7929	0.7912	0.7858
527	1.5205	0.2032	0.8	1	0.2	0.8	0.7984	0.7929	0.7912	0.7858
528	1.5205	0.2032	0.8	1	0.2	1	0.7984	0.7929	0.7912	0.7858
529	1.5205	0.2032	1	0.4	0.2	0.4	0.7984	0.7929	0.7912	0.7858
530	1.5205	0.2032	1	0.4	0.2	0.6	0.7984	0.7929	0.7912	0.7858
531	1.5205	0.2032	1	0.4	0.2	0.8	0.7984	0.7929	0.7912	0.7858
532	1.5205	0.2032	1	0.4	0.2	1	0.7984	0.7929	0.7912	0.7858
533	1.5205	0.2032	1	0.6	0.2	0.4	0.7984	0.7929	0.7912	0.7858
534	1.5205	0.2032	1	0.6	0.2	0.6	0.7984	0.7929	0.7912	0.7858
535	1.5205	0.2032	1	0.6	0.2	0.8	0.7984	0.7929	0.7912	0.7858
536	1.5205	0.2032	1	0.6	0.2	1	0.7984	0.7929	0.7912	0.7858
537	1.5205	0.2032	1	0.8	0.2	0.4	0.7984	0.7929	0.7912	0.7858
538	1.5205	0.2032	1	0.8	0.2	0.6	0.7984	0.7929	0.7912	0.7858
539	1.5205	0.2032	1	0.8	0.2	0.8	0.7984	0.7929	0.7912	0.7858
540	1.5205	0.2032	1	0.8	0.2	1	0.7984	0.7929	0.7912	0.7858
541	1.5205	0.2032	1	1	0.2	0.4	0.7984	0.7929	0.7912	0.7858
542	1.5205	0.2032	1	1	0.2	0.6	0.7984	0.7929	0.7912	0.7858
543	1.5205	0.2032	1	1	0.2	0.8	0.7984	0.7929	0.7912	0.7858
544	1.5205	0.2032	1	1	0.2	1	0.7984	0.7929	0.7912	0.7858
545	1.5237	0.204	0.2	0.2	0.4	0.4	0.7984	0.7967	0.7913	0.7858
546	1.5237	0.204	0.2	0.2	0.4	0.6	0.7984	0.7967	0.7913	0.7858
547	1.5237	0.204	0.2	0.2	0.4	0.8	0.7984	0.7967	0.7913	0.7858
548	1.5237	0.204	0.2	0.2	0.4	1	0.7984	0.7967	0.7913	0.7858
549	1.5237	0.204	0.2	0.2	0.6	0.4	0.7984	0.7967	0.7913	0.7858
550	1.5237	0.204	0.2	0.2	0.6	0.6	0.7984	0.7967	0.7913	0.7858
551	1.5237	0.204	0.2	0.2	0.6	0.8	0.7984	0.7967	0.7913	0.7858
552	1.5237	0.204	0.2	0.2	0.6	1	0.7984	0.7967	0.7913	0.7858
553	1.5237	0.204	0.2	0.2	0.8	0.4	0.7984	0.7967	0.7913	0.7858
554	1.5237	0.204	0.2	0.2	0.8	0.6	0.7984	0.7967	0.7913	0.7858
555	1.5237	0.204	0.2	0.2	0.8	0.8	0.7984	0.7967	0.7913	0.7858
556	1.5237	0.204	0.2	0.2	0.8	1	0.7984	0.7967	0.7913	0.7858
557	1.5237	0.204	0.2	0.2	1	0.4	0.7984	0.7967	0.7913	0.7858
558	1.5237	0.204	0.2	0.2	1	0.6	0.7984	0.7967	0.7913	0.7858
559	1.5237	0.204	0.2	0.2	1	0.8	0.7984	0.7967	0.7913	0.7858
560	1.5237	0.204	0.2	0.2	1	1	0.7984	0.7967	0.7913	0.7858
561	1.5237	0.204	0.4	0.2	0.4	0.4	0.7984	0.7967	0.7913	0.7858
562	1.5237	0.204	0.4	0.2	0.4	0.6	0.7984	0.7967	0.7913	0.7858
563	1.5237	0.204	0.4	0.2	0.4	0.8	0.7984	0.7967	0.7913	0.7858
564	1.5237	0.204	0.4	0.2	0.4	1	0.7984	0.7967	0.7913	0.7858
565	1.5237	0.204	0.4	0.2	0.6	0.4	0.7984	0.7967	0.7913	0.7858
566	1.5237	0.204	0.4	0.2	0.6	0.6	0.7984	0.7967	0.7913	0.7858
567	1.5237	0.204	0.4	0.2	0.6	0.8	0.7984	0.7967	0.7913	0.7858
568	1.5237	0.204	0.4	0.2	0.6	1	0.7984	0.7967	0.7913	0.7858
569	1.5237	0.204	0.4	0.2	0.8	0.4	0.7984	0.7967	0.7913	0.7858
570	1.5237	0.204	0.4	0.2	0.8	0.6	0.7984	0.7967	0.7913	0.7858
571	1.5237	0.204	0.4	0.2	0.8	0.8	0.7984	0.7967	0.7913	0.7858
572	1.5237	0.204	0.4	0.2	0.8	1	0.7984	0.7967	0.7913	0.7858
573	1.5237	0.204	0.4	0.2	1	0.4	0.7984	0.7967	0.7913	0.7858
574	1.5237	0.204	0.4	0.2	1	0.6	0.7984	0.7967	0.7913	0.7858
575	1.5237	0.204	0.4	0.2	1	0.8	0.7984	0.7967	0.7913	0.7858
576	1.5237	0.204	0.4	0.2	1	1	0.7984	0.7967	0.7913	0.7858
577	1.5237	0.204	0.6	0.2	0.4	0.4	0.7984	0.7967	0.7913	0.7858
578	1.5237	0.204	0.6	0.2	0.4	0.6	0.7984	0.7967	0.7913	0.7858
579	1.5237	0.204	0.6	0.2	0.4	0.8	0.7984	0.7967	0.7913	0.7858
580	1.5237	0.204	0.6	0.2	0.4	1	0.7984	0.7967	0.7913	0.7858
581	1.5237	0.204	0.6	0.2	0.6	0.4	0.7984	0.7967	0.7913	0.7858
582	1.5237	0.204	0.6	0.2	0.6	0.6	0.7984	0.7967	0.7913	0.7858
583	1.5237	0.204	0.6	0.2	0.6	0.8	0.7984	0.7967	0.7913	0.7858
584	1.5237	0.204	0.6	0.2	0.6	1	0.7984	0.7967	0.7913	0.7858
585	1.5237	0.204	0.6	0.2	0.8	0.4	0.7984	0.7967	0.7913	0.7858
586	1.5237	0.204	0.6	0.2	0.8	0.6	0.7984	0.7967	0.7913	0.7858
587	1.5237	0.204	0.6	0.2	0.8	0.8	0.7984	0.7967	0.7913	0.7858
588	1.5237	0.204	0.6	0.2	0.8	1	0.7984	0.7967	0.7913	0.7858
589	1.5237	0.204	0.6	0.2	1	0.4	0.7984	0.7967	0.7913	0.7858
590	1.5237	0.204	0.6	0.2	1	0.6	0.7984	0.7967	0.7913	0.7858
591	1.5237	0.204	0.6	0.2	1	0.8	0.7984	0.7967	0.7913	0.7858
592	1.5237	0.204	0.6	0.2	1	1	0.7984	0.7967	0.7913	0.7858
593	1.5237	0.204	0.8	0.2	0.4	0.4	0.7984	0.7967	0.7913	0.7858
594	1.5237	0.204	0.8	0.2	0.4	0.6	0.7984	0.7967	0.7913	0.7858
595	1.5237	0.204	0.8	0.2	0.4	0.8	0.7984	0.7967	0.7913	0.7858
596	1.5237	0.204	0.8	0.2	0.4	1	0.7984	0.7967	0.7913	0.7858
597	1.5237	0.204	0.8	0.2	0.6	0.4	0.7984	0.7967	0.7913	0.7858
598	1.5237	0.204	0.8	0.2	0.6	0.6	0.7984	0.7967	0.7913	0.7858
599	1.5237	0.204	0.8	0.2	0.6	0.8	0.7984	0.7967	0.7913	0.7858
600	1.5237	0.204	0.8	0.2	0.6	1	0.7984	0.7967	0.7913	0.7858
601	1.5237	0.204	0.8	0.2	0.8	0.4	0.7984	0.7967	0.7913	0.7858
602	1.5237	0.204	0.8	0.2	0.8	0.6	0.7984	0.7967	0.7913	0.7858
603	1.5237	0.204	0.8	0.2	0.8	0.8	0.7984	0.7967	0.7913	0.7858
604	1.5237	0.204	0.8	0.2	0.8	1	0.7984	0.7967	0.7913	0.7858
605	1.5237	0.204	0.8	0.2	1	0.4	0.7984	0.7967	0.7913	0.7858
606	1.5237	0.204	0.8	0.2	1	0.6	0.7984	0.7967	0.7913	0.7858
607	1.5237	0.204	0.8	0.2	1	0.8	0.7984	0.7967	0.7913	0.7858
608	1.5237	0.204	0.8	0.2	1	1	0.7984	0.7967	0.7913	0.7858
609	1.5237	0.204	1	0.2	0.4	0.4	0.7984	0.7967	0.7913	0.7858
610	1.5237	0.204	1	0.2	0.4	0.6	0.7984	0.7967	0.7913	0.7858
611	1.5237	0.204	1	0.2	0.4	0.8	0.7984	0.7967	0.7913	0.7858
612	1.5237	0.204	1	0.2	0.4	1	0.7984	0.7967	0.7913	0.7858
613	1.5237	0.204	1	0.2	0.6	0.4	0.7984	0.7967	0.7913	0.7858
614	1.5237	0.204	1	0.2	0.6	0.6	0.7984	0.7967	0.7913	0.7858
615	1.5237	0.204	1	0.2	0.6	0.8	0.7984	0.7967	0.7913	0.7858
616	1.5237	0.204	1	0.2	0.6	1	0.7984	0.7967	0.7913	0.7858
617	1.5237	0.204	1	0.2	0.8	0.4	0.7984	0.7967	0.7913	0.7858
618	1.5237	0.204	1	0.2	0.8	0.6	0.7984	0.7967	0.7913	0.7858
619	1.5237	0.204	1	0.2	0.8	0.8	0.7984	0.7967	0.7913	0.7858
620	1.5237	0.204	1	0.2	0.8	1	0.7984	0.7967	0.7913	0.7858
621	1.5237	0.204	1	0.2	1	0.4	0.7984	0.7967	0.7913	0.7858
622	1.5237	0.204	1	0.2	1	0.6	0.7984	0.7967	0.7913	0.7858
623	1.5237	0.204	1	0.2	1	0.8	0.7984	0.7967	0.7913	0.7858
624	1.5237	0.204	1	0.2	1	1	0.7984	0.7967	0.7913	0.7858
625	1.8818	0.2979	0	0.4	0.4	0.2	0.8	0.7945	0.7891	0.7874
626	1.8818	0.2979	0	0.4	0.6	0.2	0.8	0.7945	0.7891	0.7874
627	1.8818	0.2979	0	0.4	0.8	0.2	0.8	0.7945	0.7891	0.7874
628	1.8818	0.2979	0	0.4	1	0.2	0.8	0.7945	0.7891	0.7874
629	1.8818	0.2979	0	0.6	0.4	0.2	0.8	0.7945	0.7891	0.7874
630	1.8818	0.2979	0	0.6	0.6	0.2	0.8	0.7945	0.7891	0.7874
631	1.8818	0.2979	0	0.6	0.8	0.2	0.8	0.7945	0.7891	0.7874
632	1.8818	0.2979	0	0.6	1	0.2	0.8	0.7945	0.7891	0.7874
